,Title,Year,Genre,Rating,Director,Votes
2033,Poketto monsutâ Howaito,2010.0,"['Action', 'Adventure', 'Family']",8.1,Junichi Masuda,667
2034,Yakuza 4,2010.0,"['Action', 'Crime', 'Thriller']",8.1,Jun Orihara,306
2035,Metro 2033,2010.0,"['Action', 'Adventure', 'Horror']",8.1,Keith Arem,3934
2036,CR: Enter the Matrix,2009.0,"['Action', 'Adventure', 'Family']",8.1,Ohkata,1075
2037,Debiru samunâ: Kuzunoha Raidou tai Abadon'ou,2008.0,"['Action', 'Adventure', 'Drama']",8.1,Kazuyuki Yamai,33
2038,"Warhammer 40,000: Dawn of War II - Chaos Rising",2010.0,"['Action', 'Sci-Fi']",8.1,Ian Gregory,157
2039,GTR2: FIA GT Racing Game,2006.0,['Sport'],8.1,Ian Bell,25
2040,Harvey Birdman: Attorney at Law,2008.0,"['Comedy', 'Mystery']",8.1,Gary Cole,58
2041,Transformers: War for Cybertron,2010.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Keith Arem,736
2042,Tales of Monkey Island: Chapter 3 - Lair of the Leviathan,2009.0,"['Adventure', 'Comedy']",8.1,Joe Pinney,218
2043,MySims Kingdom,2008.0,,8.1,Greg Cipes,33
2044,Forza Motorsport 3,2009.0,"['Action', 'Family', 'Sport']",8.1,Peter Egan,480
2045,Love Island: The Mobile Drama,2021.0,['Romance'],8.1,Adam Lowe,10
2046,New Super Mario Bros. Wii,2009.0,"['Animation', 'Action', 'Adventure']",8.1,Shigeyuki Asuke,2462
2047,Final Fantasy VII Remake: Episode Intermission,2021.0,"['Action', 'Adventure']",8.1,Suzie Yeung,42
2048,Risk: Global Domination,2015.0,"['Animation', 'War']",8.1,,7
2049,Anno 1404,2009.0,['History'],8.1,Martin Arnhold,203
2050,The Godfather II: Crime Rings,2008.0,['Crime'],8.1,Chris Cox,35
2051,Splinter Cell: Conviction,2010.0,"['Action', 'Adventure', 'Crime']",8.1,Michael Ironside,2992
2052,inFamous,2009.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Nate Fox,3989
2053,Dark Souls II: Scholar of the First Sin,2015.0,"['Action', 'Fantasy']",8.1,Tomohiro Shibuya,11
2054,Chicken Police - Paint it Red!,2020.0,['Adventure'],8.1,Bálint Bánk Varga,7
2055,HuniePop 2: Double Date,2021.0,"['Comedy', 'Fantasy', 'Romance']",8.1,Ryan Koons,27
2056,The Legend of Zelda: Skyward Sword HD,2021.0,"['Action', 'Adventure', 'Fantasy']",8.1,Daiki Iwamoto,84
2057,Champions Online,2009.0,"['Action', 'Adventure', 'Fantasy']",8.1,Joe Lyford,34
2058,Ryû ga gotoku 3,2009.0,"['Action', 'Adventure', 'Drama']",8.1,Daisuke Sato,384
2059,Erekutoropurankuton,2005.0,['Music'],8.1,Toshio Iwai,17
2060,Alba: A Wildlife Adventure,2020.0,"['Animation', 'Adventure', 'Family']",8.1,David Fernández Huerta,14
2061,FusionFall,2009.0,"['Action', 'Adventure', 'Comedy']",8.1,Maxwell Atoms,86
2062,Next Life,2008.0,['Adventure'],8.1,Natasha Blasick,14
2063,Cobra Kai: The Karate Kid Saga Continues,2020.0,"['Action', 'Adventure']",8.1,Paulo Luis Santos,191
2064,Rock N' Roll Racing,1993.0,"['Action', 'Music', 'Sci-Fi']",8.1,Larry Huffman,92
2065,Monster Boy and the Cursed Kingdom,2018.0,"['Action', 'Adventure', 'Fantasy']",8.1,Fabien Demeulenaere,11
2066,Bug Fables: The Everlasting Sapling,2019.0,"['Animation', 'Adventure', 'Fantasy']",8.1,Jose Fernando Gracia,11
2067,Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,2008.0,"['Adventure', 'Comedy', 'Fantasy']",8.1,Chuck Jordan,28
2068,Assassin's Creed III: Remastered,2019.0,,8.1,,29
2069,The Tales of Bingwood,2008.0,"['Action', 'Adventure', 'Comedy']",8.1,Markus Tuppurainen,13
2070,Dragon Ball Z: Shin Budokai - Another Road,2007.0,"['Action', 'Adventure']",8.1,Laura Bailey,90
2071,Fable II,2008.0,"['Action', 'Adventure', 'Family']",8.1,Ron Glass,2640
2072,Warframe: Heart of Deimos,2020.0,['Sci-Fi'],8.1,Steve Sinclair,7
2073,Spelunky 2,2020.0,['Adventure'],8.1,Derek Yu,27
2074,Dropship: United Peace Force,2002.0,['Action'],8.1,Paul Courtenay Hyu,12
2075,Crysis Warhead,2008.0,"['Action', 'Sci-Fi']",8.1,Steven Bender,1434
2076,Kingdom Hearts: 358/2 Days,2009.0,"['Adventure', 'Family', 'Fantasy']",8.1,Tetsuya Nomura,988
2077,Dragon Slayer,1984.0,"['Action', 'Fantasy']",8.1,Jason White,25
2078,Spiritfarer,2020.0,"['Animation', 'Adventure', 'Fantasy']",8.1,Will Dubé,111
2079,Shin Megami Tensei III: Nocturne HD Remaster,2020.0,"['Action', 'Adventure', 'Fantasy']",8.1,Katsura Hashino,19
2080,We Were Here Together,2019.0,['Adventure'],8.1,,17
2081,Bloons TD 5,2011.0,"['Action', 'Adventure', 'Family']",8.1,Stephen Harris,28
2082,Chikyû bôeigun 3,2006.0,"['Action', 'Fantasy', 'Mystery']",8.1,Takehiro Honma,50
2083,Chicken Invaders 5: Cluck of the Dark Side,2014.0,"['Action', 'Sci-Fi']",8.1,,8
2084,Risk of Rain 2,2019.0,['Action'],8.1,,50
2085,TrackMania Sunrise,2005.0,,8.1,Florent Castelnérac,39
2086,The Red Strings Club,2018.0,"['Adventure', 'Mystery', 'Sci-Fi']",8.1,Jordi de Paco,27
2087,Sam and Max: Ice Station Santa,2007.0,"['Adventure', 'Comedy']",8.1,Dave Grossman,78
2088,Sam and Max: Night of the Raving Dead,2008.0,['Adventure'],8.1,Dave Grossman,79
2089,Race Driver: Grid,2008.0,['Sport'],8.1,Lex Lang,291
2090,WorldShift,2008.0,['Sci-Fi'],8.1,James Alper,16
2091,Chibi robo!,2005.0,"['Adventure', 'Family', 'Sci-Fi']",8.1,Hiroshi Moriyama,67
2092,Caribbean Hideaway,2008.0,['Family'],8.1,,18
2093,The Pathless,2020.0,"['Action', 'Adventure', 'Fantasy']",8.1,Matt Nava,63
2094,FolksSoul: Ushinawareta denshou,2007.0,"['Action', 'Adventure', 'Fantasy']",8.1,Lisa Dwyer Hogg,100
2095,ThunderCats,1987.0,['Adventure'],8.1,,12
2096,No More Heroes,2007.0,"['Action', 'Comedy', 'Crime']",8.1,Suda 51,526
2097,The Sly Collection,2010.0,"['Action', 'Adventure', 'Comedy']",8.1,Kevin Blackton,20
2098,Dijitaru debiru saaga: Abataaru teyuunaa,2004.0,"['Action', 'Adventure', 'Fantasy']",8.1,Katsura Hashino,82
2099,SpongeBob's Boating Bash,2010.0,['Sport'],8.1,Peter Armstrong,13
2100,Super Bomberman 3,1995.0,['Action'],8.1,Shigeki Fujiwara,10
2101,Wild ARMs: The Vth Vanguard,2006.0,"['Action', 'Adventure', 'Western']",8.1,Yutaka Aoyama,33
2102,Ninja Gaiden Sigma,2007.0,"['Action', 'Adventure', 'Drama']",8.1,Yosuke Hayashi,235
2103,Tokyo Mirage Sessions #FE Encore,2020.0,['Action'],8.1,Kaori Ando,20
2104,Killzone 2,2009.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Mathijs de Jonge,1888
2105,Yu-Gi-Oh! Power of Chaos: Yugi the Destiny,2003.0,"['Action', 'Fantasy']",8.1,,32
2106,Nano Kingdoms,2016.0,['Action'],8.1,Sebastian Franchini,8
2107,Nano Kingdoms 2,2016.0,['Action'],8.1,Sebastian Franchini,8
2108,Eliza,2019.0,['Drama'],8.1,Matthew Seiji Burns,18
2109,Home Is Where the Hearth Is,2019.0,['Action'],8.1,Steven Aang,8
2110,Formula One Championship Edition,2007.0,['Sport'],8.1,David Brookes,43
2111,Kung Fu Panda: Tales of Po,2015.0,"['Animation', 'Action']",8.1,Michael Mullen,9
2112,Pit People,2017.0,"['Action', 'Adventure', 'Comedy']",8.1,Stamper,13
2113,Very Little Nightmares,2019.0,['Adventure'],8.1,,36
2114,Overcooked 2,2018.0,['Adventure'],8.1,,174
2115,Game Dev Story,1997.0,['Adventure'],8.1,,7
2116,The Legend of Zelda: Ocarina of Time Master Quest,2002.0,"['Action', 'Adventure', 'Fantasy']",8.1,Eiji Aonuma,29
2117,Saints Row 2,2008.0,"['Action', 'Adventure', 'Crime']",8.1,Douglas Carrigan,3064
2118,Kingdom Hearts: The Story So Far,2018.0,['Action'],8.1,,17
2119,Borderlands 3,2019.0,"['Action', 'Adventure', 'Comedy']",8.1,Paul Sage,1472
2120,Wrath of the Gods,1994.0,"['Adventure', 'Comedy', 'Fantasy']",8.1,Jeff Cretcher,8
2121,Larva Mortus,2008.0,['Horror'],8.1,,27
2122,Shinobido,2005.0,['Action'],8.1,Andrew S. Walsh,40
2123,LMA Manager 2006,2005.0,['Sport'],8.1,Gary Lineker,16
2124,Major League Baseball 2K7,2007.0,['Sport'],8.1,Lani Minella,39
2125,Ignition,1997.0,['Sport'],8.1,,39
2126,Sensible: World of Soccer 96/97,1996.0,['Sport'],8.1,Jon Hare,41
2127,Sam and Max: Situation Comedy,2006.0,['Adventure'],8.2,Brendan Q. Ferguson,124
2128,Final Fantasy XV,2016.0,"['Action', 'Adventure', 'Fantasy']",8.1,Hajime Tabata,2569
2129,The Clue Finders' 3rd Grade Adventures,1998.0,['Family'],8.1,Clayton Stroope,22
2130,Anno 1602,1998.0,,8.1,,103
2131,Sengoku musô 2,2006.0,"['Action', 'Adventure', 'Fantasy']",8.1,Hisashi Koinuma,92
2132,God Hand,2006.0,"['Action', 'Adventure', 'Comedy']",8.1,Shinji Mikami,249
2133,Aura: Fate of the Ages,2004.0,"['Adventure', 'Fantasy']",8.1,David Huband,10
2134,Aces Texas Hold 'Em: No Limit,2005.0,['Family'],8.1,,11
2135,Command & Conquer 3: Tiberium Wars,2007.0,"['Action', 'Sci-Fi']",8.1,Richard Taylor,2019
2136,King's Quest III: To Heir Is Human,2006.0,['Fantasy'],8.1,Steven Alexander,43
2137,Metal Gear Solid: Portable Ops,2006.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Masahiro Yamamoto,871
2138,Tetris Max,1993.0,,8.1,Steve Chamberlin,38
2139,Boulder Dash,1984.0,['Family'],8.1,,93
2140,The Godfather: Mob Wars,2006.0,"['Action', 'Crime', 'Drama']",8.1,Marlon Brando,350
2141,Mother 1 + 2,2003.0,"['Adventure', 'Comedy', 'Sci-Fi']",8.1,Shigesato Itoi,37
2142,Bugdom,1999.0,['Family'],8.1,,22
2143,Urban Chaos: Riot Response,2006.0,['Action'],8.1,Tom Clarke Hill,121
2144,Dennou senki bachiyaron: Oratorio Tanguramu,1998.0,"['Action', 'Mystery', 'Sci-Fi']",8.1,Nobuyuki Yamashita,33
2145,New Super Mario Bros.,2006.0,"['Action', 'Adventure', 'Family']",8.1,Shigeyuki Asuke,2288
2146,Marvel: Ultimate Alliance,2006.0,"['Action', 'Adventure', 'Fantasy']",8.1,Glenn Amonitti,1965
2147,Speedball 2: Brutal Deluxe,1991.0,"['Action', 'Sci-Fi', 'Sport']",8.1,,82
2148,Keepsake,2006.0,['Adventure'],8.1,Mike Adams,21
2149,Submarine Titans,2000.0,"['Action', 'Adventure']",8.1,Raaj Menon,11
2150,Battlefield 2,2005.0,"['Action', 'War']",8.1,Brian Bloom,1469
2151,Fainaru fantajî VI Advance,2005.0,"['Adventure', 'Family', 'Fantasy']",8.1,,92
2152,The King of Fighters XI,2005.0,"['Action', 'Drama']",8.1,Patrick O'Luanaigh,94
2153,Condemned: Criminal Origins,2005.0,"['Action', 'Adventure', 'Crime']",8.1,John Armstrong,1324
2154,Genji,2005.0,['Fantasy'],8.1,Yoshiki Okamoto,57
2155,Lego Star Wars: The Video Game,2005.0,"['Action', 'Adventure', 'Comedy']",8.1,Jon Burton,2494
2156,X3: Reunion,2005.0,['Sci-Fi'],8.1,Andrew S. Walsh,48
2157,Sengoku basara,2005.0,"['Action', 'Adventure', 'Fantasy']",8.1,Makoto Yamamoto,32
2158,Spartan: Total Warrior,2005.0,"['Action', 'Adventure', 'Fantasy']",8.1,Matthew Woodley,204
2159,Akutoreizâ,1990.0,"['Adventure', 'Fantasy']",8.1,Masaya Hashimoto,131
2160,Lara Croft Tomb Raider: Legend,2006.0,"['Action', 'Adventure', 'Fantasy']",8.1,Keeley Hawes,2230
2161,Metal Marines,1993.0,['Action'],8.1,,11
2162,Psycho Pinball,1995.0,['Sport'],8.1,Gavin Raeburn,19
2163,It Came from the Desert,1992.0,"['Action', 'Adventure', 'Fantasy']",8.1,David Riordan,80
2164,Hagane no renkinjutsushi 2: Akaki erikuseru no akuma,2004.0,"['Action', 'Adventure', 'Drama']",8.1,Shigeru Maekawa,86
2165,Extreme Ghostbusters: The Ultimate Invasion,2004.0,"['Action', 'Adventure', 'Fantasy']",8.1,,63
2166,Still Life,2005.0,"['Adventure', 'Crime', 'Drama']",8.1,Claudia Besso,331
2167,Spider,1998.0,,8.1,,10
2168,Shin sangoku musô 4,2005.0,"['Action', 'Adventure', 'Fantasy']",8.1,Takashi Morinaka,189
2169,Getting Up: Contents Under Pressure,2005.0,"['Action', 'Adventure', 'Crime']",8.1,Marwan A. Abderrazzaq,248
2170,Rush 2: Extreme Racing USA,1998.0,['Action'],8.1,,40
2171,Herc's Adventures,1997.0,"['Animation', 'Action', 'Adventure']",8.1,Rachel Reenstra,31
2172,Cultures - Die Abenteuerbox,2003.0,['Adventure'],8.1,Thomas Friedmann,11
2173,SWAT 4,2005.0,"['Action', 'Crime']",8.1,Justin Gross,338
2174,Arc the Lad II,1996.0,"['Action', 'Adventure']",8.1,Victor Ireland,18
2175,Gigantic Drive,2002.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Takehiro Honma,18
2176,Cannon Fodder,1993.0,['Action'],8.1,Jon Hare,129
2177,Project Gotham Racing 2,2003.0,,8.1,Fred Northup,106
2178,Digger,1983.0,,8.1,Robert J. Sleath,15
2179,KKND Xtreme,1997.0,"['Action', 'Adventure']",8.1,Stuart Menzies,17
2180,Teenage Mutant Ninja Turtles: Fall of the Foot Clan,1990.0,"['Action', 'Adventure']",8.1,,114
2181,Populous: The Beginning,1998.0,"['Action', 'Adventure', 'Fantasy']",8.1,Robert Ashby,132
2182,Mercenaries: Playground of Destruction,2005.0,"['Action', 'Crime', 'War']",8.1,Cameron Brown,605
2183,Stealth Combat: Ultimate War,2002.0,['Action'],8.1,Jan Klose,10
2184,Tekken 5,2004.0,"['Action', 'Fantasy']",8.1,David Schaufele,1679
2185,Super Mario 64 DS,2004.0,"['Action', 'Adventure', 'Fantasy']",8.1,Shinichi Ikematsu,1243
2186,Bahamut Lagoon,1996.0,['Fantasy'],8.1,Kazushige Nojima,34
2187,SimCity 4: Rush Hour,2003.0,['Family'],8.1,Gerri Lawlor,136
2188,NFL Street,2004.0,['Sport'],8.1,Jeff Spoonhower,51
2189,Dororo,2004.0,"['Action', 'Adventure', 'Fantasy']",8.1,Chris Murphy,45
2190,Zeruda no densetsu: Fushigi no bôshi,2004.0,"['Adventure', 'Fantasy']",8.1,Hidemaro Fujibayashi,868
2191,Baten kaitosu: Owaranai tsubasa to ushinawareta umi,2003.0,"['Action', 'Adventure', 'Fantasy']",8.1,Hiroya Hatsushiba,108
2192,Sudeki,2004.0,['Fantasy'],8.1,Jason Avnet,62
2193,Bujingai,2003.0,"['Action', 'Sci-Fi']",8.1,Hiroshi Aoki,36
2194,Ultima VII Part Two: The Silver Seed,1993.0,['Fantasy'],8.1,Denis R. Loubet,18
2195,D no shokutaku 2,1999.0,"['Action', 'Adventure', 'Horror']",8.1,Kenji Eno,60
2196,San goku shi,1989.0,,8.1,,21
2197,Nancy Drew: The Final Scene,2001.0,"['Adventure', 'Mystery']",8.1,Max Holechek,89
2198,EverQuest,1999.0,"['Animation', 'Action', 'Adventure']",8.1,,109
2199,Initial D: Arcade Stage,2001.0,,8.1,,37
2200,Battlefield: 1942,2002.0,"['Action', 'Adventure', 'War']",8.1,Johan Persson,1303
2201,Phantasy Star Online Episode I & II,2002.0,"['Action', 'Fantasy', 'Mystery']",8.1,Hidenobu Hasebe,95
2202,Dragonriders: Chronicles of Pern,2001.0,"['Adventure', 'Fantasy', 'Mystery']",8.1,Patrick Albenque,18
2203,Unreal Championship 2: The Liandri Conflict,2005.0,['Action'],8.1,Patrick Amos,49
2204,Hitman: Contracts,2004.0,"['Action', 'Adventure', 'Crime']",8.1,David Bateson,2836
2205,Tail Concerto,1998.0,"['Action', 'Adventure', 'Mystery']",8.1,Lani Minella,33
2206,Clock Tower 2,1996.0,"['Horror', 'Mystery']",8.1,Hifumi Kôno,164
2207,The Hobbit,1982.0,"['Adventure', 'Fantasy']",8.1,,53
2208,Kidô senshi Gandamu,2001.0,"['Action', 'Adventure']",8.1,Masahiko Tokushima,11
2209,Ultima VI: The False Prophet,1990.0,"['Adventure', 'Fantasy']",8.1,Richard Garriott,56
2210,Shin Samurai Spirits: Haohmaru jigokuhen,1994.0,['Action'],8.1,Masaki Usui,96
2211,Rise of Nations,2003.0,"['Action', 'Adventure', 'History']",8.1,Brian Reynolds,812
2212,UmJammer Lammy,1999.0,"['Comedy', 'Fantasy', 'Music']",8.1,Ryu Watabe,65
2213,Rayman 2,1999.0,"['Action', 'Adventure', 'Comedy']",8.1,Michel Ancel,587
2214,Maximo: Ghost to Glory,2001.0,"['Action', 'Adventure', 'Fantasy']",8.1,Wally Wingert,77
2215,Splinter Cell: Pandora Tomorrow,2004.0,"['Action', 'Adventure', 'Crime']",8.1,Jean-Michel Tari,1969
2216,Shin sangoku musô 2 mushôden,2002.0,"['Action', 'Adventure', 'Fantasy']",8.1,Hisashi Koinuma,34
2217,Maximo vs. Army of Zin,2003.0,"['Action', 'Adventure', 'Fantasy']",8.1,Tommy Tallarico,55
2218,Lineage II: The Chaotic Chronicle,2003.0,,8.1,Bill Black,126
2219,Doragon kuesuto IV: Michibikareshi monotachi,1990.0,"['Adventure', 'Fantasy']",8.1,Koichi Nakamura,119
2220,Yoshi's Island: Super Mario Advance 3,2002.0,"['Action', 'Adventure', 'Fantasy']",8.1,Hiroyuki Kimura,181
2221,Xenosaga Episode I: Chikara he no ishi,2002.0,"['Action', 'Adventure', 'Fantasy']",8.1,Tetsuya Takahashi,225
2222,Bandits: Phoenix Rising,2003.0,"['Action', 'Comedy']",8.1,Roger Brett,8
2223,Half-Life: Opposing Force,1999.0,"['Action', 'Adventure', 'Horror']",8.1,Rob Heironimus,1808
2224,Stargate,1981.0,"['Action', 'Sci-Fi']",8.1,,98
2225,Rise to Honor,2003.0,"['Action', 'Adventure']",8.1,Jet Li,533
2226,Super Don Quix-ote,1984.0,"['Action', 'Adventure', 'Fantasy']",8.1,,14
2227,EVO,1992.0,"['Action', 'Adventure', 'Comedy']",8.1,Takashi Yoneda,49
2228,Persona 2: Tsumi,1999.0,"['Adventure', 'Fantasy']",8.1,Takehito Koyasu,112
2229,Onimusha 2,2002.0,"['Action', 'Adventure', 'Horror']",8.1,Motohide Eshiro,339
2230,Worms Armageddon,1999.0,"['Action', 'Comedy', 'War']",8.1,,1294
2231,Command & Conquer: Generals,2003.0,"['Action', 'Adventure', 'War']",8.1,Aki Aleong,1254
2232,Splashdown,2001.0,,8.1,Jordan Itkowitz,24
2233,Simon the Sorcerer,1993.0,"['Adventure', 'Comedy', 'Fantasy']",8.1,Chris Barrie,207
2234,Tondemo kuraishisu!,1999.0,['Comedy'],8.1,Mitsuru Fukikoshi,24
2235,Forgotten Realms: Baldur's Gate - Dark Alliance,2001.0,"['Action', 'Fantasy']",8.1,Michael Bell,329
2236,Sonic CD,1993.0,"['Action', 'Adventure', 'Family']",8.1,Naoto Ohshima,855
2237,Nights Into Dreams...,1996.0,"['Adventure', 'Fantasy']",8.1,Naoto Ohshima,157
2238,Pikmin,2001.0,"['Action', 'Adventure', 'Family']",8.1,Masamichi Abe,446
2239,Railroad Tycoon 2,1998.0,"['Adventure', 'History']",8.1,Phil Steinmeyer,74
2240,The Adventures of Willy Beamish,1991.0,"['Adventure', 'Family', 'Comedy']",8.1,Jeff Tunnell,59
2241,You Don't Know Jack,1999.0,['Game-Show'],8.1,Dan Fiden,34
2242,Rainbow Six: Rogue Spear,1999.0,['Action'],8.1,Carole Ruggier,210
2243,WWF WrestleMania 2000,1999.0,"['Action', 'Sport']",8.1,,165
2244,Sunset Riders,1991.0,"['Action', 'Adventure', 'Western']",8.1,Hideyuki Tsujimoto,244
2245,The Legend of the Mystical Ninja Starring Goemon,1998.0,"['Adventure', 'Comedy', 'Family']",8.1,David Born,73
2246,Ruîgi manshon,2001.0,"['Adventure', 'Family', 'Fantasy']",8.1,Hideki Konno,1262
2247,Star Trek: Armada II,2001.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Patrick Stewart,169
2248,Wario Land 3,2000.0,"['Action', 'Adventure', 'Comedy']",8.1,Takehiko Hosokawa,160
2249,Shadow of Memories,2001.0,"['Action', 'Horror', 'Mystery']",8.1,Scott Keck,153
2250,Ore! Tomba,1997.0,"['Adventure', 'Family']",8.1,Tokuro Fujiwara,99
2251,Warcraft: Orcs & Humans,1994.0,"['Action', 'Adventure', 'Fantasy']",8.1,Bill Roper,1242
2252,Grandia II,2000.0,"['Action', 'Adventure', 'Drama']",8.1,Takashi Takebe,220
2253,Interstate '76 Arsenal,1998.0,['Action'],8.1,Sean Vesce,15
2254,Super Street Fighter II X: Grand Master Challenge,1994.0,"['Action', 'Fantasy']",8.1,Dennis Falt,625
2255,Street Fighter II' Turbo: Hyper Fighting,1992.0,"['Action', 'Fantasy']",8.1,Johnpaul Williams,629
2256,SimCoaster,2001.0,['Family'],8.1,Jacqueline Duff,19
2257,Urban Chaos,1999.0,"['Action', 'Adventure', 'Crime']",8.1,Julienne Davis,103
2258,Sonic Adventure 2: Battle,2001.0,"['Action', 'Adventure', 'Family']",8.1,Takashi Iizuka,1233
2259,Stronghold,2001.0,"['Action', 'History', 'War']",8.1,Raymond Greenoaken,345
2260,Hitman: Codename 47,2000.0,"['Action', 'Crime', 'Drama']",8.1,David Bateson,2021
2261,Vigilante 8,1998.0,['Action'],8.1,Larry Paolicelli,152
2262,Tony Hawk's Pro Skater 2,2000.0,['Sport'],8.1,Dave Wittenberg,1379
2263,Power Stone 2,2000.0,"['Action', 'Adventure']",8.1,Hideaki Itsuno,80
2264,Ultimate Fighting Championship,2000.0,['Action'],8.1,Ron Waterman,21
2265,Another World,1991.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Eric Chahi,476
2266,Devil May Cry,2001.0,"['Action', 'Adventure', 'Fantasy']",8.1,Hideki Kamiya,2430
2267,Tenchu 2,2000.0,"['Action', 'Adventure', 'Drama']",8.1,Takuma Endo,216
2268,Galerians,1999.0,"['Action', 'Adventure', 'Fantasy']",8.1,Hiroshi Kobayashi,49
2269,Tekken Tag Tournament,1999.0,"['Action', 'Fantasy', 'Sci-Fi']",8.1,Robert Belgrade,1106
2270,Spider-Man,2000.0,"['Action', 'Adventure', 'Fantasy']",8.1,Rino Romano,1573
2271,Syphon Filter,1999.0,"['Action', 'Adventure', 'Mystery']",8.1,John Chacon,841
2272,Star Wars,1983.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Harrison Ford,523
2273,Indiana Jones and the Last Crusade,1989.0,"['Action', 'Adventure', 'Fantasy']",8.1,,594
2274,Medal of Honor: Underground,2000.0,"['Action', 'Adventure', 'History']",8.1,Christian Aubert,686
2275,Bad Mojo,1996.0,"['Adventure', 'Drama', 'Fantasy']",8.1,Vincent Carrella,49
2276,"Sanity, Aiken's Artifact",2000.0,"['Action', 'Adventure', 'Crime']",8.1,Nathan Hendrickson,19
2277,Terminator 2: Judgment Day,1991.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Jack Haeger,1818
2278,Donkey Kong 64,1999.0,"['Action', 'Adventure', 'Family']",8.1,George Andreas,1251
2279,Ultimate Mortal Kombat 3,1995.0,"['Action', 'Fantasy']",8.1,Richard Divizio,1411
2280,Sûpâ Mario rando 2: 6tsu no kinka,1992.0,"['Action', 'Adventure', 'Family']",8.1,Takehiko Hosokawa,718
2281,Leisure Suit Larry 6: Shape Up or Slip Out!,1993.0,['Comedy'],8.1,Al Lowe,151
2282,Das schwarze Auge - Schatten über Riva,1996.0,,8.1,Richard M Dumont,33
2283,Marvel Super Heroes vs. Street Fighter,1997.0,"['Action', 'Sci-Fi']",8.1,Tetsuya Iwanaga,382
2284,Detective Barbie: Mystery of the Carnival Caper,1998.0,"['Family', 'Mystery', 'Adventure']",8.1,Dick Gautier,32
2285,Little Nemo: The Dream Master,1990.0,"['Action', 'Adventure', 'Fantasy']",8.1,,98
2286,Flimbo's Quest,1990.0,,8.1,,21
2287,Mortal Kombat Trilogy,1996.0,"['Action', 'Adventure', 'Fantasy']",8.1,Richard Divizio,1293
2288,Mortal Kombat,1992.0,"['Action', 'Fantasy']",8.1,Daniel Pesina,3288
2289,Tomb Raider II,1997.0,"['Action', 'Adventure']",8.1,Judith Gibbins,1871
2290,Obsidian,1997.0,"['Adventure', 'Sci-Fi']",8.1,Howard Cushnir,24
2291,Mike Tyson's Punch-Out!!,1987.0,['Sport'],8.1,Genyo Takeda,647
2292,X-Men vs. Street Fighter,1996.0,"['Action', 'Sci-Fi']",8.1,Norm Spencer,481
2293,Star Wars: X-Wing,1993.0,"['Action', 'Sci-Fi']",8.1,Clive Revill,305
2294,Blasto,1998.0,"['Animation', 'Action', 'Adventure']",8.1,Phil Hartman,73
2295,Starship Titanic,1998.0,"['Action', 'Comedy', 'Sci-Fi']",8.1,Douglas Adams,93
2296,Zork: Grand Inquisitor,1997.0,"['Adventure', 'Comedy', 'Fantasy']",8.1,Laird M. Malamed,126
2297,Wing Commander: Prophecy,1997.0,"['Action', 'Adventure', 'Sci-Fi']",8.1,Adam Foshko,405
2298,Tetorisu 99,2019.0,"['Action', 'Family']",8.0,Akito Kitamura,110
2299,Devotion,2019.0,['Horror'],8.0,,71
2300,Disciples II: Rise of the Elves,2003.0,['Fantasy'],8.0,,9
2301,Disciples II: Guardians of the Light,2003.0,['Fantasy'],8.0,,8
2302,Batman Arkham City: Harley Quinn's Revenge,2012.0,"['Action', 'Adventure']",8.0,Kevin Conroy,170
2303,Hobo 6: Hell,2014.0,['Adventure'],8.0,,8
2304,Hobo 7: Heaven,2014.0,['Adventure'],8.0,Matina Steiner,8
2305,Kobold VR Experience,2018.0,['Horror'],8.0,Max Sacker,5
2306,Warfare 1917,2013.0,['War'],8.0,Chris Condon,10
2307,Arizona Sunshine: Dead Man,2018.0,['Horror'],8.0,Richard Stitselaar,5
2308,BoxBoy!,2015.0,,8.0,Yasuhiro Mukae,6
2309,The Outer Worlds,2019.0,"['Action', 'Adventure', 'Sci-Fi']",8.0,Leonard Boyarsky,1760
2310,"The Exorcist: Legion VR, Chapter 3 Skin Deep",2018.0,['Horror'],8.0,Ryan Bousfield,5
